s2_scene_id,cloud_percentage,output_fn,season,patch_id
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00031_17.tif,planting,g19_00031_17
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00031_18.tif,planting,g19_00031_18
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00031_2.tif,planting,g19_00031_2
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00031_3.tif,planting,g19_00031_3
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00031_4.tif,planting,g19_00031_4
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00031_5.tif,planting,g19_00031_5
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00031_6.tif,planting,g19_00031_6
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00031_7.tif,planting,g19_00031_7
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00031_8.tif,planting,g19_00031_8
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00031_9.tif,planting,g19_00031_9
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00032_0.tif,planting,g19_00032_0
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00032_1.tif,planting,g19_00032_1
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00032_10.tif,planting,g19_00032_10
S2A_MSIL2A_20210623T094031_R036_T35VMC_20210625T142529,0.0,data/fieldscapes_final/latvia/planting/g19_00032_11.tif,planting,g19_00032_11
S2A_MSIL2A_20210630T093041_R136_T35VMC_20210701T052732,0.002748091603053435,data/fieldscapes_final/latvia/planting/g19_00032_12.tif,planting,g19_00032_12
S2A_MSIL2A_20210531T093041_R136_T35VMC_20210605T234136,0.0,data/fieldscapes_final/latvia/planting/g19_00032_13.tif,planting,g19_00032_13
S2A_MSIL2A_20210620T093041_R136_T35VMC_20210623T133012,0.0,data/fieldscapes_final/latvia/planting/g19_00032_14.tif,planting,g19_00032_14
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00032_17.tif,planting,g19_00032_17
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00032_18.tif,planting,g19_00032_18
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00032_2.tif,planting,g19_00032_2
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00032_3.tif,planting,g19_00032_3
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00032_4.tif,planting,g19_00032_4
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00032_5.tif,planting,g19_00032_5
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00032_6.tif,planting,g19_00032_6
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00032_7.tif,planting,g19_00032_7
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00032_8.tif,planting,g19_00032_8
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00032_9.tif,planting,g19_00032_9
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00033_0.tif,planting,g19_00033_0
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00033_1.tif,planting,g19_00033_1
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00033_10.tif,planting,g19_00033_10
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00033_11.tif,planting,g19_00033_11
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00033_12.tif,planting,g19_00033_12
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00033_13.tif,planting,g19_00033_13
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00033_14.tif,planting,g19_00033_14
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00033_15.tif,planting,g19_00033_15
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00033_16.tif,planting,g19_00033_16
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00033_17.tif,planting,g19_00033_17
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00033_18.tif,planting,g19_00033_18
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00033_2.tif,planting,g19_00033_2
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00033_3.tif,planting,g19_00033_3
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00033_4.tif,planting,g19_00033_4
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00033_5.tif,planting,g19_00033_5
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00033_6.tif,planting,g19_00033_6
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00033_7.tif,planting,g19_00033_7
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00033_8.tif,planting,g19_00033_8
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00033_9.tif,planting,g19_00033_9
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00034_0.tif,planting,g19_00034_0
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00034_1.tif,planting,g19_00034_1
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00034_10.tif,planting,g19_00034_10
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00034_11.tif,planting,g19_00034_11
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00034_12.tif,planting,g19_00034_12
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00034_13.tif,planting,g19_00034_13
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00034_14.tif,planting,g19_00034_14
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00034_15.tif,planting,g19_00034_15
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00034_16.tif,planting,g19_00034_16
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00034_17.tif,planting,g19_00034_17
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00034_18.tif,planting,g19_00034_18
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00034_2.tif,planting,g19_00034_2
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00034_3.tif,planting,g19_00034_3
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00034_4.tif,planting,g19_00034_4
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00034_5.tif,planting,g19_00034_5
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00034_6.tif,planting,g19_00034_6
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00034_7.tif,planting,g19_00034_7
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00034_8.tif,planting,g19_00034_8
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00034_9.tif,planting,g19_00034_9
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00035_0.tif,planting,g19_00035_0
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00035_1.tif,planting,g19_00035_1
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00035_10.tif,planting,g19_00035_10
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00035_11.tif,planting,g19_00035_11
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00035_12.tif,planting,g19_00035_12
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00035_13.tif,planting,g19_00035_13
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00035_14.tif,planting,g19_00035_14
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00035_15.tif,planting,g19_00035_15
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00035_16.tif,planting,g19_00035_16
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00035_17.tif,planting,g19_00035_17
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00035_18.tif,planting,g19_00035_18
S2A_MSIL2A_20210623T094031_R036_T35VMC_20210625T142529,0.0,data/fieldscapes_final/latvia/planting/g19_00035_2.tif,planting,g19_00035_2
S2A_MSIL2A_20210630T093041_R136_T35VMC_20210701T052732,0.0003020235578375113,data/fieldscapes_final/latvia/planting/g19_00035_3.tif,planting,g19_00035_3
S2A_MSIL2A_20210620T093041_R136_T35VMC_20210623T133012,0.003624282694050136,data/fieldscapes_final/latvia/planting/g19_00035_4.tif,planting,g19_00035_4
S2A_MSIL2A_20210620T093041_R136_T35VMC_20210623T133012,0.0,data/fieldscapes_final/latvia/planting/g19_00035_5.tif,planting,g19_00035_5
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00035_8.tif,planting,g19_00035_8
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00035_9.tif,planting,g19_00035_9
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00036_0.tif,planting,g19_00036_0
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00036_1.tif,planting,g19_00036_1
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00036_10.tif,planting,g19_00036_10
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00036_11.tif,planting,g19_00036_11
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00036_12.tif,planting,g19_00036_12
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00036_13.tif,planting,g19_00036_13
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00036_14.tif,planting,g19_00036_14
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0006042296072507553,data/fieldscapes_final/latvia/planting/g19_00036_15.tif,planting,g19_00036_15
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00036_16.tif,planting,g19_00036_16
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00036_17.tif,planting,g19_00036_17
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00036_18.tif,planting,g19_00036_18
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00036_2.tif,planting,g19_00036_2
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00036_3.tif,planting,g19_00036_3
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00036_4.tif,planting,g19_00036_4
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0003046922608165753,data/fieldscapes_final/latvia/planting/g19_00036_5.tif,planting,g19_00036_5
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00036_6.tif,planting,g19_00036_6
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00036_7.tif,planting,g19_00036_7
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00036_8.tif,planting,g19_00036_8
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00036_9.tif,planting,g19_00036_9
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00037_0.tif,planting,g19_00037_0
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00037_1.tif,planting,g19_00037_1
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00037_10.tif,planting,g19_00037_10
S2A_MSIL2A_20210623T094031_R036_T35VMC_20210625T142529,0.0,data/fieldscapes_final/latvia/planting/g19_00037_11.tif,planting,g19_00037_11
S2A_MSIL2A_20210630T093041_R136_T35VMC_20210701T052732,0.0,data/fieldscapes_final/latvia/planting/g19_00037_12.tif,planting,g19_00037_12
S2A_MSIL2A_20210620T093041_R136_T35VMC_20210623T133012,0.004544077552256892,data/fieldscapes_final/latvia/planting/g19_00037_13.tif,planting,g19_00037_13
S2A_MSIL2A_20210620T093041_R136_T35VMC_20210623T133012,0.0037025609379821045,data/fieldscapes_final/latvia/planting/g19_00037_14.tif,planting,g19_00037_14
S2A_MSIL2A_20210620T093041_R136_T35VMC_20210623T133012,0.030811470408785846,data/fieldscapes_final/latvia/planting/g19_00037_15.tif,planting,g19_00037_15
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00037_18.tif,planting,g19_00037_18
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00037_2.tif,planting,g19_00037_2
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00037_3.tif,planting,g19_00037_3
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00037_4.tif,planting,g19_00037_4
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00037_5.tif,planting,g19_00037_5
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00037_6.tif,planting,g19_00037_6
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00037_7.tif,planting,g19_00037_7
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00037_8.tif,planting,g19_00037_8
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00037_9.tif,planting,g19_00037_9
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00038_0.tif,planting,g19_00038_0
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00038_1.tif,planting,g19_00038_1
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00038_10.tif,planting,g19_00038_10
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00038_11.tif,planting,g19_00038_11
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00038_12.tif,planting,g19_00038_12
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00038_13.tif,planting,g19_00038_13
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00038_14.tif,planting,g19_00038_14
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00038_15.tif,planting,g19_00038_15
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00038_16.tif,planting,g19_00038_16
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00038_17.tif,planting,g19_00038_17
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00038_18.tif,planting,g19_00038_18
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00038_2.tif,planting,g19_00038_2
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00038_3.tif,planting,g19_00038_3
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00038_4.tif,planting,g19_00038_4
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00038_5.tif,planting,g19_00038_5
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00038_6.tif,planting,g19_00038_6
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00038_7.tif,planting,g19_00038_7
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00038_8.tif,planting,g19_00038_8
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00038_9.tif,planting,g19_00038_9
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00039_0.tif,planting,g19_00039_0
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00039_1.tif,planting,g19_00039_1
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00039_10.tif,planting,g19_00039_10
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00039_11.tif,planting,g19_00039_11
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00039_12.tif,planting,g19_00039_12
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00039_13.tif,planting,g19_00039_13
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00039_14.tif,planting,g19_00039_14
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00039_15.tif,planting,g19_00039_15
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00039_16.tif,planting,g19_00039_16
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00039_17.tif,planting,g19_00039_17
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00039_18.tif,planting,g19_00039_18
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00039_2.tif,planting,g19_00039_2
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00039_3.tif,planting,g19_00039_3
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00039_4.tif,planting,g19_00039_4
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00039_5.tif,planting,g19_00039_5
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00039_6.tif,planting,g19_00039_6
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00039_7.tif,planting,g19_00039_7
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00039_8.tif,planting,g19_00039_8
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00039_9.tif,planting,g19_00039_9
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00040_0.tif,planting,g19_00040_0
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00040_1.tif,planting,g19_00040_1
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00040_10.tif,planting,g19_00040_10
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00040_11.tif,planting,g19_00040_11
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00040_12.tif,planting,g19_00040_12
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00040_13.tif,planting,g19_00040_13
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00040_14.tif,planting,g19_00040_14
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00040_15.tif,planting,g19_00040_15
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00040_16.tif,planting,g19_00040_16
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00040_17.tif,planting,g19_00040_17
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00040_18.tif,planting,g19_00040_18
S2A_MSIL2A_20210630T093041_R136_T35VMC_20210701T052732,0.0,data/fieldscapes_final/latvia/planting/g19_00040_2.tif,planting,g19_00040_2
S2A_MSIL2A_20210630T093041_R136_T35VMC_20210701T052732,0.0,data/fieldscapes_final/latvia/planting/g19_00040_3.tif,planting,g19_00040_3
S2A_MSIL2A_20210620T093041_R136_T35VMC_20210623T133012,0.0027993779160186624,data/fieldscapes_final/latvia/planting/g19_00040_4.tif,planting,g19_00040_4
S2A_MSIL2A_20210620T093041_R136_T35VMC_20210623T133012,0.0,data/fieldscapes_final/latvia/planting/g19_00040_5.tif,planting,g19_00040_5
S2A_MSIL2A_20210620T093041_R136_T35VMC_20210623T133012,0.000906070673512534,data/fieldscapes_final/latvia/planting/g19_00040_6.tif,planting,g19_00040_6
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00040_9.tif,planting,g19_00040_9
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00041_0.tif,planting,g19_00041_0
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00041_1.tif,planting,g19_00041_1
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00041_10.tif,planting,g19_00041_10
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00041_11.tif,planting,g19_00041_11
S2B_MSIL2A_20210618T094029_R036_T35VMC_20210623T110402,0.0,data/fieldscapes_final/latvia/planting/g19_00041_12.tif,planting,g19_00041_12
